Customer_ID,Customer_Name,Gender,Age,City,Segment,Store_Location,Product_ID,Product_Name,Category,Price,Quantity,Total,Payment_Method,Day,Date
C175,Arjun,Female,47,Mumbai,Premium,Store_A,P692,Beverages_Item_9,Beverages,205,5,1025,Cash,Thursday,2025-10-09
C123,Isha,Male,53,Pune,Budget,Store_A,P815,Personal Care_Item_14,Personal Care,676,5,3380,Cash,Sunday,2025-10-26
C119,Sneha,Male,56,Nashik,Premium,Store_C,P677,Personal Care_Item_40,Personal Care,182,2,364,Wallet,Monday,2025-10-27
C182,Aarav,Male,57,Jalna,Regular,Store_D,P531,Stationery_Item_9,Stationery,651,5,3255,Cash,Thursday,2025-09-18
C167,Aarav,Male,52,Nashik,Regular,Store_C,P111,Grocery_Item_33,Grocery,916,5,4580,Cash,Tuesday,2025-09-30
C135,Sneha,Female,42,Mumbai,Regular,Store_C,P472,Personal Care_Item_12,Personal Care,919,5,4595,Cash,Tuesday,2025-09-16
C110,Riya,Female,57,Nagpur,Regular,Store_B,P241,Stationery_Item_14,Stationery,951,5,4755,Cash,Wednesday,2025-10-01
C194,Isha,Male,29,Mumbai,Budget,Store_B,P223,Snacks_Item_32,Snacks,293,2,586,Card,Tuesday,2025-11-04
C111,Mahima,Female,47,Nashik,Budget,Store_C,P994,Beverages_Item_17,Beverages,737,2,1474,Wallet,Monday,2025-09-29
C112,Sneha,Female,27,Jalna,Regular,Store_D,P738,Stationery_Item_15,Stationery,738,2,1476,Wallet,Thursday,2025-10-09
C123,Mahima,Female,60,Jalna,Premium,Store_B,P943,Beverages_Item_27,Beverages,349,4,1396,UPI,Tuesday,2025-09-30
C165,Aarav,Male,40,Jalna,Budget,Store_B,P596,Beverages_Item_22,Beverages,477,4,1908,Cash,Monday,2025-10-13
C117,Arjun,Male,36,Aurangabad,Budget,Store_C,P277,Beverages_Item_44,Beverages,963,3,2889,UPI,Sunday,2025-11-09
C103,Mahima,Male,36,Jalna,Regular,Store_C,P890,Personal Care_Item_19,Personal Care,715,5,3575,Card,Monday,2025-10-13
C158,Raj,Male,45,Jalna,Budget,Store_B,P366,Stationery_Item_36,Stationery,468,4,1872,Card,Saturday,2025-09-13
C185,Karan,Female,48,Jalna,Premium,Store_D,P256,Snacks_Item_24,Snacks,159,5,795,Card,Sunday,2025-09-28
C139,Neha,Male,31,Nashik,Budget,Store_B,P707,Personal Care_Item_40,Personal Care,277,2,554,Card,Friday,2025-10-03
C128,Neha,Female,25,Nashik,Budget,Store_D,P646,Electronics_Item_9,Electronics,896,1,896,UPI,Thursday,2025-09-25
C181,Isha,Female,59,Aurangabad,Budget,Store_D,P927,Stationery_Item_7,Stationery,672,3,2016,UPI,Sunday,2025-09-14
C152,Aarav,Male,57,Jalna,Budget,Store_A,P134,Grocery_Item_48,Grocery,88,2,176,UPI,Tuesday,2025-09-16
C135,Vikram,Male,59,Nagpur,Regular,Store_C,P552,Grocery_Item_26,Grocery,766,5,3830,Card,Friday,2025-10-24
C142,Arjun,Female,52,Jalna,Budget,Store_D,P599,Personal Care_Item_39,Personal Care,318,1,318,UPI,Wednesday,2025-09-24
C134,Raj,Female,31,Nagpur,Regular,Store_D,P783,Beverages_Item_7,Beverages,558,2,1116,UPI,Sunday,2025-09-14
C197,Raj,Female,52,Aurangabad,Regular,Store_A,P126,Electronics_Item_33,Electronics,645,2,1290,UPI,Sunday,2025-09-28
C195,Arjun,Female,34,Aurangabad,Regular,Store_A,P349,Personal Care_Item_48,Personal Care,738,1,738,Cash,Saturday,2025-10-25
C169,Sneha,Female,47,Jalna,Budget,Store_C,P866,Snacks_Item_2,Snacks,694,2,1388,Card,Thursday,2025-10-23
C142,Mahima,Male,44,Jalna,Regular,Store_A,P236,Stationery_Item_45,Stationery,21,3,63,Cash,Sunday,2025-10-12
C114,Karan,Female,25,Nashik,Regular,Store_B,P179,Electronics_Item_17,Electronics,147,3,441,Card,Wednesday,2025-10-22
C167,Isha,Male,55,Jalna,Premium,Store_A,P756,Personal Care_Item_50,Personal Care,815,5,4075,Card,Thursday,2025-09-18
C111,Riya,Male,55,Nashik,Budget,Store_B,P506,Beverages_Item_50,Beverages,93,4,372,Cash,Thursday,2025-10-02
C112,Karan,Male,60,Nagpur,Budget,Store_A,P138,Electronics_Item_49,Electronics,102,3,306,UPI,Sunday,2025-10-12
C196,Sneha,Female,25,Pune,Budget,Store_D,P588,Stationery_Item_18,Stationery,43,1,43,UPI,Sunday,2025-10-12
C108,Arjun,Female,31,Mumbai,Premium,Store_C,P898,Electronics_Item_3,Electronics,239,3,717,UPI,Thursday,2025-09-11
C167,Karan,Female,27,Jalna,Premium,Store_D,P483,Stationery_Item_42,Stationery,172,1,172,UPI,Saturday,2025-09-27
C129,Mahima,Male,31,Jalna,Budget,Store_A,P165,Electronics_Item_3,Electronics,562,1,562,Card,Monday,2025-10-06
C129,Riya,Male,57,Nashik,Budget,Store_A,P341,Personal Care_Item_42,Personal Care,838,3,2514,UPI,Friday,2025-10-24
C192,Raj,Male,44,Pune,Budget,Store_D,P161,Personal Care_Item_18,Personal Care,702,3,2106,Card,Saturday,2025-10-25
C194,Riya,Male,44,Mumbai,Premium,Store_D,P523,Snacks_Item_16,Snacks,965,2,1930,Card,Thursday,2025-10-16
C123,Isha,Male,25,Mumbai,Premium,Store_C,P730,Electronics_Item_42,Electronics,402,5,2010,Cash,Wednesday,2025-10-01
C148,Isha,Male,36,Mumbai,Regular,Store_D,P900,Grocery_Item_30,Grocery,921,5,4605,UPI,Wednesday,2025-09-24
C113,Aarav,Male,59,Pune,Premium,Store_C,P477,Grocery_Item_13,Grocery,621,2,1242,Cash,Thursday,2025-10-09
C192,Neha,Male,55,Jalna,Budget,Store_C,P520,Grocery_Item_33,Grocery,736,1,736,UPI,Friday,2025-10-31
C145,Aarav,Male,52,Pune,Regular,Store_B,P547,Personal Care_Item_16,Personal Care,176,2,352,Card,Thursday,2025-10-23
C178,Raj,Male,21,Mumbai,Budget,Store_A,P665,Snacks_Item_27,Snacks,79,5,395,Wallet,Monday,2025-10-13
C190,Karan,Female,40,Jalna,Regular,Store_A,P944,Snacks_Item_7,Snacks,858,1,858,Cash,Monday,2025-09-15
C153,Karan,Male,19,Mumbai,Premium,Store_C,P618,Snacks_Item_50,Snacks,503,2,1006,UPI,Thursday,2025-10-30
C111,Riya,Male,20,Pune,Budget,Store_A,P820,Snacks_Item_22,Snacks,818,4,3272,Card,Friday,2025-10-17
C109,Karan,Male,43,Nagpur,Premium,Store_A,P794,Electronics_Item_30,Electronics,622,1,622,Cash,Friday,2025-10-03
C188,Neha,Male,45,Nagpur,Premium,Store_C,P106,Stationery_Item_47,Stationery,840,1,840,UPI,Friday,2025-10-31
C171,Raj,Male,34,Aurangabad,Premium,Store_C,P589,Electronics_Item_42,Electronics,407,1,407,UPI,Saturday,2025-10-25
C119,Mahima,Female,27,Mumbai,Regular,Store_A,P934,Stationery_Item_3,Stationery,602,2,1204,Wallet,Monday,2025-11-03
C158,Mahima,Female,37,Nagpur,Budget,Store_C,P827,Beverages_Item_1,Beverages,188,1,188,Wallet,Sunday,2025-11-09
C171,Raj,Female,44,Nashik,Premium,Store_B,P114,Stationery_Item_3,Stationery,424,3,1272,Card,Friday,2025-09-12
C191,Karan,Male,51,Pune,Budget,Store_B,P683,Beverages_Item_20,Beverages,859,2,1718,Cash,Friday,2025-09-12
C159,Sneha,Female,24,Nashik,Premium,Store_B,P126,Stationery_Item_35,Stationery,335,4,1340,Wallet,Friday,2025-11-07
C187,Mahima,Male,42,Pune,Regular,Store_C,P877,Grocery_Item_12,Grocery,584,2,1168,Cash,Wednesday,2025-10-29
C108,Neha,Female,23,Jalna,Premium,Store_D,P809,Stationery_Item_22,Stationery,551,3,1653,Wallet,Sunday,2025-11-09
C157,Aarav,Female,43,Aurangabad,Premium,Store_C,P628,Stationery_Item_24,Stationery,92,2,184,Cash,Thursday,2025-09-11
C153,Arjun,Female,53,Nashik,Regular,Store_A,P777,Grocery_Item_7,Grocery,221,5,1105,Wallet,Thursday,2025-09-11
C101,Karan,Female,60,Nashik,Premium,Store_A,P148,Beverages_Item_45,Beverages,75,3,225,UPI,Friday,2025-11-07
C173,Vikram,Female,54,Pune,Budget,Store_A,P507,Stationery_Item_44,Stationery,657,2,1314,Cash,Thursday,2025-10-16
C183,Aarav,Female,21,Nashik,Regular,Store_B,P646,Grocery_Item_19,Grocery,542,4,2168,Card,Saturday,2025-09-13
C174,Neha,Female,26,Pune,Premium,Store_D,P734,Stationery_Item_8,Stationery,740,3,2220,Card,Friday,2025-09-26
C160,Neha,Female,50,Aurangabad,Premium,Store_A,P866,Snacks_Item_50,Snacks,620,1,620,Cash,Saturday,2025-10-04
C144,Raj,Female,47,Mumbai,Budget,Store_D,P583,Personal Care_Item_39,Personal Care,934,1,934,UPI,Sunday,2025-10-19
C141,Neha,Male,45,Jalna,Premium,Store_B,P244,Electronics_Item_39,Electronics,268,4,1072,UPI,Sunday,2025-11-02
C120,Aarav,Female,32,Nagpur,Regular,Store_B,P397,Electronics_Item_4,Electronics,871,2,1742,Card,Friday,2025-10-03
C170,Arjun,Male,33,Jalna,Budget,Store_D,P317,Stationery_Item_21,Stationery,204,3,612,Cash,Tuesday,2025-10-21
C105,Vikram,Female,39,Jalna,Premium,Store_A,P502,Grocery_Item_34,Grocery,947,3,2841,Card,Tuesday,2025-10-28
C187,Neha,Female,53,Aurangabad,Budget,Store_D,P361,Beverages_Item_28,Beverages,142,2,284,Card,Tuesday,2025-10-07
C156,Riya,Female,28,Pune,Budget,Store_A,P803,Grocery_Item_27,Grocery,724,1,724,Cash,Tuesday,2025-10-28
C184,Arjun,Male,44,Mumbai,Regular,Store_A,P204,Snacks_Item_48,Snacks,431,5,2155,Card,Wednesday,2025-11-05
C122,Sneha,Male,59,Jalna,Budget,Store_A,P257,Grocery_Item_11,Grocery,190,1,190,Card,Tuesday,2025-10-28
C179,Sneha,Female,20,Nagpur,Budget,Store_B,P254,Personal Care_Item_47,Personal Care,590,3,1770,Wallet,Wednesday,2025-10-29
C163,Riya,Female,60,Pune,Budget,Store_B,P588,Beverages_Item_25,Beverages,990,5,4950,Wallet,Saturday,2025-10-18
C117,Sneha,Male,48,Nagpur,Budget,Store_D,P156,Stationery_Item_39,Stationery,407,2,814,UPI,Tuesday,2025-09-23
C131,Vikram,Male,53,Nagpur,Premium,Store_A,P505,Grocery_Item_45,Grocery,41,5,205,Card,Tuesday,2025-11-04
C117,Neha,Male,56,Nagpur,Budget,Store_B,P438,Personal Care_Item_19,Personal Care,63,2,126,UPI,Friday,2025-09-26
C141,Raj,Female,43,Nashik,Regular,Store_C,P908,Snacks_Item_37,Snacks,963,4,3852,Wallet,Friday,2025-09-19
C179,Aarav,Male,31,Pune,Premium,Store_B,P863,Electronics_Item_19,Electronics,358,1,358,Card,Monday,2025-10-20
C134,Arjun,Male,59,Nashik,Budget,Store_A,P973,Beverages_Item_12,Beverages,193,2,386,Cash,Saturday,2025-09-20
C135,Riya,Female,25,Nashik,Premium,Store_D,P908,Beverages_Item_24,Beverages,925,4,3700,UPI,Monday,2025-10-06
C154,Karan,Male,54,Nashik,Premium,Store_D,P669,Snacks_Item_43,Snacks,867,5,4335,Wallet,Monday,2025-11-03
C145,Aarav,Female,52,Mumbai,Budget,Store_A,P840,Snacks_Item_31,Snacks,306,5,1530,Wallet,Wednesday,2025-11-05
C153,Sneha,Male,57,Nagpur,Budget,Store_B,P997,Stationery_Item_48,Stationery,488,4,1952,Cash,Thursday,2025-10-16
C191,Vikram,Male,28,Mumbai,Regular,Store_C,P685,Grocery_Item_34,Grocery,862,5,4310,UPI,Saturday,2025-10-11
C128,Aarav,Male,47,Mumbai,Budget,Store_C,P209,Beverages_Item_12,Beverages,824,1,824,Cash,Monday,2025-10-13
C122,Aarav,Male,18,Nashik,Premium,Store_D,P350,Grocery_Item_35,Grocery,214,5,1070,UPI,Thursday,2025-10-23
C176,Aarav,Female,29,Nagpur,Regular,Store_D,P325,Beverages_Item_37,Beverages,427,1,427,Card,Wednesday,2025-10-01
C101,Mahima,Male,58,Nashik,Regular,Store_C,P427,Personal Care_Item_49,Personal Care,708,4,2832,UPI,Tuesday,2025-10-28
C104,Raj,Male,31,Nagpur,Regular,Store_B,P193,Electronics_Item_38,Electronics,721,1,721,Wallet,Thursday,2025-10-02
C147,Riya,Female,38,Jalna,Regular,Store_D,P340,Grocery_Item_27,Grocery,245,2,490,UPI,Wednesday,2025-10-22
C148,Aarav,Male,38,Aurangabad,Budget,Store_C,P986,Grocery_Item_24,Grocery,697,1,697,Card,Thursday,2025-09-11
C148,Mahima,Male,25,Aurangabad,Budget,Store_D,P327,Grocery_Item_5,Grocery,862,5,4310,Card,Wednesday,2025-09-17
C192,Mahima,Female,36,Jalna,Premium,Store_B,P307,Grocery_Item_8,Grocery,743,5,3715,Cash,Sunday,2025-10-26
C149,Isha,Male,20,Pune,Premium,Store_A,P675,Personal Care_Item_13,Personal Care,906,3,2718,Wallet,Monday,2025-09-22
C137,Arjun,Male,47,Aurangabad,Budget,Store_A,P831,Snacks_Item_35,Snacks,266,3,798,Card,Tuesday,2025-10-21
C126,Vikram,Female,29,Pune,Budget,Store_A,P405,Grocery_Item_15,Grocery,896,2,1792,Cash,Thursday,2025-10-30
C161,Sneha,Female,47,Aurangabad,Premium,Store_D,P317,Stationery_Item_20,Stationery,266,1,266,UPI,Sunday,2025-09-14
C101,Vikram,Female,51,Mumbai,Budget,Store_A,P216,Electronics_Item_16,Electronics,669,3,2007,Cash,Saturday,2025-10-11
C198,Vikram,Male,30,Nashik,Premium,Store_D,P377,Grocery_Item_24,Grocery,475,5,2375,Card,Monday,2025-09-22
C143,Riya,Male,52,Nashik,Regular,Store_D,P788,Beverages_Item_50,Beverages,836,4,3344,Wallet,Sunday,2025-09-14
C151,Neha,Male,20,Nashik,Premium,Store_A,P167,Personal Care_Item_44,Personal Care,288,2,576,Wallet,Saturday,2025-10-11
C111,Raj,Male,25,Nagpur,Budget,Store_B,P128,Electronics_Item_48,Electronics,744,2,1488,Wallet,Friday,2025-09-19
C175,Karan,Female,52,Nagpur,Budget,Store_D,P667,Electronics_Item_41,Electronics,569,2,1138,Cash,Monday,2025-09-22
C105,Mahima,Male,40,Jalna,Regular,Store_D,P594,Personal Care_Item_10,Personal Care,537,1,537,Cash,Wednesday,2025-09-24
C173,Karan,Female,38,Pune,Budget,Store_A,P438,Personal Care_Item_50,Personal Care,56,5,280,Card,Saturday,2025-11-01
C149,Vikram,Male,46,Nashik,Budget,Store_A,P294,Electronics_Item_40,Electronics,360,1,360,Cash,Thursday,2025-10-23
C172,Karan,Male,58,Nagpur,Regular,Store_D,P556,Stationery_Item_11,Stationery,598,4,2392,Card,Sunday,2025-09-28
C122,Arjun,Male,36,Mumbai,Premium,Store_A,P853,Snacks_Item_32,Snacks,601,4,2404,Wallet,Tuesday,2025-09-30
C187,Karan,Male,46,Mumbai,Premium,Store_C,P698,Snacks_Item_10,Snacks,119,2,238,Wallet,Friday,2025-10-17
C182,Neha,Male,24,Nagpur,Regular,Store_B,P170,Beverages_Item_4,Beverages,318,2,636,Wallet,Saturday,2025-10-11
C126,Aarav,Male,59,Mumbai,Regular,Store_B,P929,Beverages_Item_10,Beverages,929,1,929,UPI,Friday,2025-10-10
C185,Riya,Male,58,Nashik,Regular,Store_D,P779,Stationery_Item_16,Stationery,843,1,843,Wallet,Sunday,2025-10-12
C184,Sneha,Female,59,Aurangabad,Budget,Store_C,P712,Personal Care_Item_32,Personal Care,272,4,1088,Wallet,Sunday,2025-10-12
C152,Aarav,Male,39,Nashik,Budget,Store_A,P873,Electronics_Item_31,Electronics,958,1,958,Wallet,Friday,2025-09-26
C162,Isha,Female,36,Nagpur,Budget,Store_D,P334,Snacks_Item_31,Snacks,92,5,460,Card,Monday,2025-10-20
C112,Riya,Male,35,Pune,Regular,Store_D,P575,Grocery_Item_43,Grocery,35,5,175,Card,Wednesday,2025-10-22
C164,Isha,Male,28,Mumbai,Premium,Store_A,P955,Snacks_Item_6,Snacks,654,3,1962,Wallet,Sunday,2025-09-14
C130,Vikram,Female,38,Pune,Premium,Store_B,P813,Electronics_Item_8,Electronics,85,2,170,UPI,Wednesday,2025-10-22
C164,Raj,Male,55,Jalna,Regular,Store_C,P299,Stationery_Item_14,Stationery,955,1,955,UPI,Tuesday,2025-10-14
C161,Karan,Female,26,Mumbai,Budget,Store_D,P305,Grocery_Item_26,Grocery,961,3,2883,UPI,Friday,2025-09-12
C198,Sneha,Female,51,Nashik,Budget,Store_D,P996,Beverages_Item_30,Beverages,551,3,1653,Cash,Saturday,2025-11-08
C178,Riya,Male,42,Nagpur,Premium,Store_B,P280,Snacks_Item_17,Snacks,438,3,1314,Wallet,Wednesday,2025-10-01
C108,Aarav,Female,44,Nagpur,Regular,Store_A,P886,Snacks_Item_30,Snacks,494,3,1482,UPI,Sunday,2025-10-19
C192,Raj,Female,35,Nashik,Premium,Store_A,P478,Electronics_Item_9,Electronics,275,4,1100,Wallet,Saturday,2025-10-25
C191,Arjun,Female,20,Aurangabad,Premium,Store_D,P396,Stationery_Item_19,Stationery,209,5,1045,Card,Monday,2025-09-29
C119,Karan,Female,50,Nashik,Regular,Store_A,P281,Snacks_Item_13,Snacks,158,4,632,Wallet,Thursday,2025-10-23
C136,Mahima,Female,39,Pune,Regular,Store_A,P887,Grocery_Item_18,Grocery,27,3,81,Wallet,Monday,2025-10-06
C194,Aarav,Female,51,Jalna,Regular,Store_D,P186,Electronics_Item_34,Electronics,313,3,939,Cash,Thursday,2025-10-09
C164,Riya,Male,50,Nashik,Premium,Store_C,P512,Electronics_Item_49,Electronics,119,5,595,Wallet,Saturday,2025-09-13
C183,Isha,Male,56,Nashik,Premium,Store_D,P281,Electronics_Item_23,Electronics,990,4,3960,Cash,Sunday,2025-10-19
C176,Vikram,Male,33,Jalna,Budget,Store_B,P777,Electronics_Item_24,Electronics,909,1,909,UPI,Monday,2025-10-06
C163,Karan,Male,46,Nashik,Budget,Store_B,P598,Stationery_Item_6,Stationery,160,3,480,Cash,Friday,2025-10-24
C174,Karan,Female,37,Jalna,Premium,Store_D,P167,Stationery_Item_11,Stationery,717,5,3585,Cash,Sunday,2025-10-19
C186,Raj,Female,52,Nagpur,Budget,Store_A,P526,Stationery_Item_42,Stationery,668,4,2672,Cash,Wednesday,2025-09-17
C185,Karan,Female,46,Pune,Premium,Store_B,P976,Stationery_Item_30,Stationery,236,2,472,UPI,Tuesday,2025-09-16
C162,Vikram,Female,56,Pune,Budget,Store_D,P943,Personal Care_Item_41,Personal Care,908,4,3632,Card,Monday,2025-11-10
C106,Isha,Male,49,Mumbai,Budget,Store_D,P412,Personal Care_Item_47,Personal Care,350,3,1050,Wallet,Monday,2025-10-06
C105,Karan,Male,47,Jalna,Regular,Store_C,P797,Snacks_Item_46,Snacks,780,5,3900,Cash,Thursday,2025-09-11
C153,Arjun,Male,35,Mumbai,Regular,Store_B,P590,Grocery_Item_12,Grocery,750,3,2250,Wallet,Wednesday,2025-10-08
C163,Riya,Male,37,Nagpur,Regular,Store_D,P148,Beverages_Item_34,Beverages,378,2,756,UPI,Sunday,2025-09-14
C139,Mahima,Female,33,Pune,Regular,Store_B,P635,Stationery_Item_38,Stationery,588,4,2352,UPI,Friday,2025-10-10
C142,Riya,Male,23,Nashik,Budget,Store_D,P751,Snacks_Item_38,Snacks,644,4,2576,Card,Saturday,2025-09-13
C109,Sneha,Female,60,Nashik,Premium,Store_A,P560,Personal Care_Item_25,Personal Care,117,4,468,Card,Saturday,2025-09-13
C106,Aarav,Female,18,Nagpur,Regular,Store_C,P829,Snacks_Item_18,Snacks,616,2,1232,Wallet,Saturday,2025-10-04
C123,Isha,Male,29,Mumbai,Budget,Store_D,P959,Personal Care_Item_14,Personal Care,702,4,2808,Card,Wednesday,2025-10-01
C115,Arjun,Male,18,Pune,Premium,Store_A,P852,Electronics_Item_22,Electronics,22,5,110,Wallet,Friday,2025-10-10
C138,Karan,Female,37,Aurangabad,Regular,Store_D,P187,Snacks_Item_40,Snacks,473,3,1419,Cash,Thursday,2025-09-25
C107,Raj,Male,45,Jalna,Premium,Store_C,P337,Stationery_Item_8,Stationery,983,4,3932,Wallet,Monday,2025-09-15
C126,Mahima,Female,52,Nashik,Regular,Store_A,P728,Grocery_Item_13,Grocery,917,2,1834,UPI,Friday,2025-10-17
C166,Neha,Female,45,Nashik,Premium,Store_C,P397,Electronics_Item_4,Electronics,855,5,4275,Wallet,Sunday,2025-10-12
C135,Neha,Female,52,Aurangabad,Regular,Store_B,P586,Personal Care_Item_36,Personal Care,598,4,2392,Cash,Saturday,2025-09-13
C190,Arjun,Female,57,Pune,Premium,Store_C,P257,Snacks_Item_36,Snacks,35,1,35,Cash,Tuesday,2025-09-23
C185,Raj,Male,56,Jalna,Regular,Store_C,P456,Grocery_Item_40,Grocery,863,5,4315,Card,Monday,2025-10-27
C170,Raj,Female,43,Nagpur,Regular,Store_D,P888,Stationery_Item_35,Stationery,549,5,2745,UPI,Friday,2025-11-07
C154,Mahima,Male,55,Aurangabad,Regular,Store_B,P616,Grocery_Item_8,Grocery,98,5,490,Wallet,Monday,2025-10-27
C194,Aarav,Male,29,Pune,Budget,Store_B,P880,Snacks_Item_22,Snacks,983,4,3932,Cash,Wednesday,2025-10-29
C150,Isha,Male,34,Aurangabad,Premium,Store_B,P482,Beverages_Item_39,Beverages,702,3,2106,Card,Saturday,2025-10-04
C158,Aarav,Male,35,Jalna,Regular,Store_A,P371,Stationery_Item_34,Stationery,659,3,1977,Wallet,Saturday,2025-10-04
C162,Riya,Male,35,Pune,Premium,Store_C,P144,Stationery_Item_33,Stationery,684,2,1368,Card,Monday,2025-11-03
C151,Aarav,Female,37,Nashik,Budget,Store_C,P783,Stationery_Item_39,Stationery,696,5,3480,Cash,Thursday,2025-10-02
C144,Vikram,Female,31,Aurangabad,Premium,Store_B,P950,Grocery_Item_29,Grocery,287,5,1435,UPI,Monday,2025-10-06
C144,Vikram,Male,51,Mumbai,Regular,Store_A,P336,Grocery_Item_3,Grocery,914,3,2742,Wallet,Saturday,2025-10-11
C149,Sneha,Female,48,Nashik,Budget,Store_A,P700,Beverages_Item_10,Beverages,85,1,85,Card,Wednesday,2025-09-24
C170,Vikram,Male,59,Nashik,Budget,Store_B,P598,Beverages_Item_43,Beverages,116,4,464,UPI,Saturday,2025-09-27
C150,Sneha,Female,38,Mumbai,Regular,Store_B,P679,Snacks_Item_1,Snacks,694,5,3470,Cash,Wednesday,2025-10-29
C178,Mahima,Female,41,Jalna,Premium,Store_D,P532,Beverages_Item_12,Beverages,41,5,205,Cash,Tuesday,2025-10-07
C117,Isha,Female,23,Mumbai,Regular,Store_C,P880,Electronics_Item_41,Electronics,920,5,4600,Wallet,Saturday,2025-10-25
C133,Karan,Male,53,Nashik,Premium,Store_D,P481,Grocery_Item_27,Grocery,779,2,1558,UPI,Wednesday,2025-11-05
C148,Riya,Male,45,Jalna,Regular,Store_A,P343,Snacks_Item_36,Snacks,340,1,340,UPI,Tuesday,2025-09-23
C140,Karan,Female,43,Jalna,Premium,Store_B,P231,Stationery_Item_28,Stationery,382,1,382,Wallet,Saturday,2025-11-01
C127,Isha,Female,57,Nashik,Budget,Store_D,P153,Snacks_Item_1,Snacks,621,3,1863,Cash,Monday,2025-11-03
C197,Riya,Female,26,Nashik,Budget,Store_B,P650,Personal Care_Item_33,Personal Care,937,3,2811,Card,Sunday,2025-10-12
C109,Karan,Female,55,Jalna,Budget,Store_A,P148,Snacks_Item_7,Snacks,87,2,174,Cash,Tuesday,2025-09-30
C112,Neha,Male,58,Mumbai,Premium,Store_A,P362,Snacks_Item_29,Snacks,385,5,1925,Wallet,Wednesday,2025-10-29
C112,Sneha,Male,52,Pune,Regular,Store_A,P136,Personal Care_Item_1,Personal Care,373,2,746,Card,Friday,2025-09-19
C169,Mahima,Female,38,Mumbai,Budget,Store_C,P894,Snacks_Item_19,Snacks,588,1,588,Wallet,Monday,2025-09-22
C127,Mahima,Male,31,Nagpur,Premium,Store_D,P844,Stationery_Item_46,Stationery,617,2,1234,Wallet,Friday,2025-09-12
C175,Neha,Male,35,Mumbai,Regular,Store_D,P569,Beverages_Item_14,Beverages,969,2,1938,Wallet,Wednesday,2025-10-08
C112,Isha,Male,57,Pune,Budget,Store_C,P508,Personal Care_Item_6,Personal Care,73,2,146,Card,Wednesday,2025-10-22
C139,Raj,Female,20,Mumbai,Regular,Store_C,P687,Electronics_Item_15,Electronics,752,5,3760,UPI,Sunday,2025-11-09
C158,Aarav,Male,44,Pune,Premium,Store_D,P459,Stationery_Item_26,Stationery,772,1,772,Cash,Saturday,2025-10-11
C169,Sneha,Male,54,Mumbai,Premium,Store_A,P157,Stationery_Item_49,Stationery,454,4,1816,Wallet,Saturday,2025-09-13
C118,Arjun,Female,32,Aurangabad,Budget,Store_B,P379,Stationery_Item_31,Stationery,131,5,655,Wallet,Sunday,2025-10-05
C122,Neha,Male,29,Nashik,Budget,Store_B,P318,Personal Care_Item_4,Personal Care,569,1,569,Cash,Thursday,2025-10-09
C167,Isha,Male,33,Pune,Regular,Store_D,P989,Beverages_Item_42,Beverages,106,4,424,Card,Friday,2025-10-31
C133,Vikram,Female,38,Pune,Budget,Store_B,P524,Grocery_Item_38,Grocery,264,2,528,Wallet,Saturday,2025-10-25
C137,Arjun,Male,41,Nashik,Premium,Store_D,P788,Personal Care_Item_27,Personal Care,914,1,914,UPI,Monday,2025-09-29
C197,Isha,Male,48,Jalna,Regular,Store_A,P365,Beverages_Item_32,Beverages,805,1,805,Cash,Thursday,2025-10-30
C119,Karan,Male,35,Jalna,Regular,Store_D,P706,Personal Care_Item_22,Personal Care,551,3,1653,Card,Saturday,2025-09-27
C164,Isha,Female,50,Mumbai,Budget,Store_D,P646,Grocery_Item_1,Grocery,848,3,2544,Cash,Tuesday,2025-10-14
C132,Sneha,Male,38,Mumbai,Budget,Store_B,P108,Personal Care_Item_50,Personal Care,937,5,4685,UPI,Thursday,2025-09-25
C183,Riya,Male,51,Mumbai,Premium,Store_D,P576,Personal Care_Item_4,Personal Care,623,3,1869,Card,Wednesday,2025-09-17
C104,Raj,Female,42,Aurangabad,Regular,Store_C,P404,Stationery_Item_4,Stationery,821,2,1642,Card,Thursday,2025-09-18
C125,Vikram,Male,51,Mumbai,Regular,Store_B,P837,Personal Care_Item_18,Personal Care,200,3,600,Cash,Thursday,2025-11-06
C148,Aarav,Female,54,Mumbai,Premium,Store_A,P161,Electronics_Item_19,Electronics,32,4,128,UPI,Saturday,2025-09-20
C158,Karan,Male,43,Pune,Budget,Store_C,P567,Electronics_Item_46,Electronics,139,1,139,Wallet,Saturday,2025-10-25
C104,Karan,Female,52,Pune,Premium,Store_C,P155,Electronics_Item_39,Electronics,992,1,992,Wallet,Monday,2025-09-29
C166,Neha,Male,29,Pune,Regular,Store_A,P691,Beverages_Item_31,Beverages,409,3,1227,Card,Tuesday,2025-09-30
C180,Riya,Male,32,Aurangabad,Budget,Store_B,P202,Snacks_Item_43,Snacks,513,4,2052,UPI,Saturday,2025-10-25
C134,Raj,Female,32,Nagpur,Regular,Store_B,P386,Electronics_Item_31,Electronics,449,3,1347,Card,Monday,2025-10-06
C161,Sneha,Male,22,Pune,Budget,Store_C,P243,Grocery_Item_23,Grocery,200,3,600,Cash,Friday,2025-09-26
C190,Aarav,Male,44,Nagpur,Budget,Store_C,P111,Personal Care_Item_34,Personal Care,52,4,208,Card,Sunday,2025-10-05
C121,Raj,Female,44,Nashik,Budget,Store_A,P552,Personal Care_Item_30,Personal Care,81,3,243,UPI,Thursday,2025-10-02
